Date,open,high,low,close,volume
2026-03-13T05:30:00+0530,137.0,152.0,137.0,138.5399932861328,907069.0
2026-03-16T05:30:00+0530,138.8000030517578,141.88999938964844,132.25,133.24000549316406,491325.0
2026-03-17T05:30:00+0530,133.89999389648438,139.58999633789062,131.50999450683594,133.14999389648438,650866.0
2026-03-18T05:30:00+0530,132.91000366210938,142.5,132.75999450683594,137.9499969482422,501163.0
2026-03-19T05:30:00+0530,136.89999389648438,139.99000549316406,131.25,133.1999969482422,362360.0
2026-03-20T05:30:00+0530,134.25,138.99000549316406,132.5,133.97000122070312,479939.0
2026-03-23T05:30:00+0530,133.97000122070312,134.85000610351562,124.0199966430664,125.87000274658205,413760.0
2026-03-24T05:30:00+0530,129.5,138.25,128.75999450683594,131.99000549316406,931519.0
2026-03-25T05:30:00+0530,132.0,144.1199951171875,131.52000427246094,136.30999755859375,1431837.0
2026-03-27T05:30:00+0530,138.33999633789062,138.7899932861328,130.5,132.1199951171875,819301.0
2026-03-30T05:30:00+0530,133.64999389648438,134.85000610351562,120.0,122.97000122070312,1170283.0
2026-04-01T05:30:00+0530,124.98999786376952,137.88999938964844,124.1500015258789,133.82000732421875,917242.0
2026-04-02T05:30:00+0530,132.89999389648438,138.33999633789062,131.50999450683594,135.8699951171875,652660.0
2026-04-06T05:30:00+0530,136.4499969482422,144.4600067138672,135.52999877929688,140.32000732421875,2089622.0
2026-04-07T05:30:00+0530,139.99000549316406,141.9499969482422,134.00999450683594,136.33999633789062,2174023.0
2026-04-08T05:30:00+0530,138.0500030517578,144.35000610351562,138.0,139.6300048828125,1987753.0
2026-04-09T05:30:00+0530,139.47999572753906,143.6999969482422,136.25,137.24000549316406,1076971.0
2026-04-10T05:30:00+0530,139.4499969482422,141.75,135.5,136.99000549316406,2665904.0
2026-04-13T05:30:00+0530,136.0,154.0,135.5,150.99000549316406,1728231.0
2026-04-15T05:30:00+0530,152.0,161.99000549316406,152.0,157.10000610351562,1479421.0
2026-04-16T05:30:00+0530,159.5,162.67999267578125,155.32000732421875,159.0500030517578,1299910.0
2026-04-17T05:30:00+0530,159.99000549316406,168.89999389648438,159.5,167.2100067138672,2695112.0
2026-04-20T05:30:00+0530,173.0,173.0,162.5,164.10000610351562,2041915.0
2026-04-21T05:30:00+0530,164.6999969482422,166.89999389648438,160.57000732421875,161.25,1352797.0
2026-04-22T05:30:00+0530,161.25,170.66000366210938,161.0,165.39999389648438,1408413.0
